AAPL,0.8841309823677582,0.8407079646017699
ABEV,0.8404255319148937,0.9375
ABMD,0.8163265306122449,0.8244514106583072
ABX.TO,0.8609625668449198,0.7832817337461301
AC.TO,0.792,0.8280254777070064
ACES,0.8806818181818182,0.88
ACO.X.TO,0.8384615384615385,0.9873417721518988
ADBE,0.883289124668435,0.9163498098859315
ADS,0.7156626506024096,0.7348703170028819
ADSK,0.8544474393530997,0.8717948717948718
AEM.TO,0.8125,0.7325227963525835
ALLIF,0.7435897435897436,0.672566371681416
AMAT,0.7686375321336761,0.925531914893617
AMC,0.6853932584269663,0.635036496350365
AMD,0.7251908396946565,0.8438438438438438
AMGN,0.8857142857142857,0.812206572769953
AMTX,0.7302325581395349,0.7881773399014779
AMWL,0.6612903225806451,0.8260869565217391
AOS,0.7720797720797721,0.9512195121951219
APPS,0.7687074829931972,0.7703349282296651
AQN.TO,0.8273381294964028,0.8391959798994975
ARKW,0.8712871287128713,0.8608695652173913
ASML,0.8488664987405542,0.8746438746438746
ATD-A.TO,0.7887323943661971,0.7515527950310559
ATD.B.TO,0.7869415807560137,0.7529411764705882
ATOM,0.7976470588235294,0.8095238095238095
ATVI,0.7907692307692308,0.9850187265917603
ATZ.TO,0.864406779661017,1
AZN,0.7923875432525952,0.9881656804733728
BABA,0.7963446475195822,0.8810408921933085
BAD.TO,0.7476923076923077,0.8609271523178808
BB,0.7626262626262627,0.6940509915014165
BBBY,0.7660550458715596,0.7995226730310262
BBD-B.TO,0.6455696202531646,0.8867924528301887
BCE.TO,0.8235294117647058,0.8709677419354839
BDT.TO,0.8144927536231884,0.939799331103679
BEP-UN.TO,0.7966101694915254,0.9002932551319648
BIDU,0.768595041322314,0.903954802259887
BILI,0.7730496453900709,0.7493036211699164
BITF.V,0.6632653061224489,0.6607142857142857
BLDP.TO,0.7666666666666667,0.7447916666666666
BLK,0.8626373626373627,0.8929765886287625
BLNK,0.7199017199017199,0.6795865633074936
BLV,0.8901098901098901,1
BMO,0.8295081967213115,1
BMRN,0.8342541436464088,0.9177215189873418
BNTX,0.6607142857142857,0.5901060070671378
BOTZ,0.8724637681159421,0.9283154121863799
BPY,0.7620578778135049,0.8649789029535865
BTBT,0.6602739726027397,0.749271137026239
BX,0.8727272727272727,0.8943661971830986
BYD.TO,0.7864077669902912,0.6859504132231405
CAN,0.6410256410256411,0.6756756756756757
CDNS,0.8482384823848238,0.9471698113207547
CFP.TO,0.6875,0.92
CFX,0.7217847769028871,0.8235294117647058
CHEK,0.6901408450704225,0.8461538461538461
CHIQ,0.7805486284289277,0.9233226837060703
CJR-B.TO,0.765,0.7180851063829787
CJT.TO,0.7994722955145118,0.8679245283018868
CLSK,0.6834532374100719,0.782258064516129
CLVS,0.7256637168141593,0.5804878048780487
CLX,0.9233449477351916,0.9375
CNR.TO,0.8043478260869565,0.9012345679012346
CNRG,0.8583106267029973,0.8426966292134831
CODX,0.8060046189376443,0.7772511848341233
COST,0.8576512455516014,0.9774011299435028
COTY,0.773955773955774,0.7963446475195822
CP.TO,0.7993079584775087,0.888
CPER,0.8836363636363637,0.90625
CRM,0.8010752688172043,0.8260869565217391
CRWD,0.8793969849246231,0.8146067415730337
CSU.TO,0.8811188811188811,0.8148148148148148
CTC.A.TO,0.8562874251497006,0.9221789883268483
CTRM,0.8026905829596412,0.8732394366197183
DCBO.TO,0.7468354430379747,0.55
DE,0.771117166212534,0.9401197604790419
DG,0.9051094890510949,0.8653846153846154
DGS,0.8947368421052632,0.8555555555555555
DIS,0.8238993710691824,0.8098591549295775
DISCA,0.8238341968911918,0.8738170347003155
DOCU,0.7864583333333334,0.9388888888888889
DOL.TO,0.8674351585014409,0.9122807017543859
DOO.TO,0.8857142857142857,0.8886075949367088
DPZ,0.8322147651006712,0.9210526315789473
DXCM,0.7824933687002652,0.8972809667673716
EA,0.8704225352112676,0.9913793103448276
EBAY,0.7928994082840237,0.8421052631578947
EDV,0.8581081081081081,0.900497512437811
EEM,0.8913738019169329,0.8918918918918919
EES,0.8510028653295129,0.9145907473309609
EMQQ,0.8740157480314961,0.8759124087591241
ENGH.TO,0.8502673796791443,0.9066147859922179
ENPH,0.8241758241758241,0.6763285024154589
ET,0.7914438502673797,0.8023952095808383
ETSY,0.7444717444717445,0.8354755784061697
ETSY,0.7444717444717445,0.8354755784061697
EWK,0.8484848484848485,0.8795180722891566
EWW,0.8878504672897196,0.8942731277533039
EXPR,0.6865342163355408,0.8260869565217391
FAN,0.9287833827893175,0.8811188811188811
FDN,0.8588957055214724,0.9230769230769231
FDX,0.8206521739130435,0.879746835443038
FLT.V,0.7087378640776699,0.7972602739726027
FM.TO,0.6537585421412301,0.8115183246073299
FN.TO,0.8295454545454546,0.851063829787234
FSLY,0.6359338061465721,0.7840909090909091
FTAG,0.8148148148148148,0.9021739130434783
FTS,0.7975708502024291,0.8407079646017699
FUTY,0.8666666666666667,0.9272727272727272
GDX,0.8097982708933718,0.9290780141843972
GES,0.748792270531401,0.8453333333333334
GIB-A.TO,0.8648648648648649,0.8252427184466019
GIB.A.TO,0.8648648648648649,0.8252427184466019
GLD,0.8956521739130435,1
GLH.CN,0.7463976945244957,0.764367816091954
GLUU,0.7628032345013477,0.8626373626373627
GLW,0.8202898550724638,0.8847457627118644
GME,0.7123893805309734,0.7936117936117936
GOLD,0.8534031413612565,0.8271604938271605
GSY.TO,0.8717948717948718,0.8936170212765957
GSY.TO,0.8717948717948718,0.8936170212765957
GWO.TO,0.8187702265372169,0.9852941176470589
HDB,0.8578947368421053,0.9358600583090378
