ACGI,0.5723270440251572,0.5419847328244275
ACRB,0.5692307692307692,0.5445544554455446
AEC.V,0.4954128440366973,0.47058823529411764
AEHL,0.6222760290556901,0.6113989637305699
AGEN,0.7339667458432304,0.7237851662404092
AHT,0.6976744186046512,0.7007481296758105
AMC,0.6787330316742082,0.7012048192771084
AMLH,0.6851851851851852,0.6842105263157895
AMMCF,0.648,0.7263157894736842
ANDI,0.8263888888888888,0.850187265917603
APPN,0.8190045248868778,0.8115942028985508
ASKE,0.8181818181818182,0.8041958041958042
ASLN,0.7534246575342466,0.7469586374695864
ASTS,0.9285714285714286,null
ATOS,0.7011494252873564,0.7081339712918661
AVXL,0.7351598173515982,0.7268292682926829
AXTI,0.7092731829573935,0.6939313984168866
BB,0.751269035532995,0.7479892761394102
BBBY,0.7627906976744186,0.75
BOXL,0.6515837104072398,0.6420047732696897
BRAU.V,0.574468085106383,0.5536723163841808
BRGC,0.6714697406340058,0.6614420062695925
BTU,0.6993166287015945,0.6900726392251816
BYFC,0.7731958762886598,0.7722222222222223
CARV,0.7189189189189189,0.7150997150997151
CCAJ,0.7248677248677249,0.7142857142857143
CDXC,0.7772277227722773,0.7637795275590551
CLIS,0.7142857142857143,0.7202797202797203
CLOV,0.7380952380952381,0.6296296296296297
CSPR,0.7697841726618705,0.7741935483870968
CTEK,0.755,0.7386666666666667
CYBL,0.7282608695652174,0.7058823529411765
CYCN,0.7505567928730512,0.7482185273159145
CZNI,0.6904176904176904,0.6789473684210526
DAO,0.6435045317220544,0.6687898089171974
ECEZ,0.7521613832853026,0.7610062893081762
ECMH,0.6390243902439025,0.6190476190476191
EH,0.7197452229299363,0.7464788732394366
ESNR.CN,0.6708860759493671,0.6708860759493671
FAMI,0.706855791962175,0.6852791878172588
FANS.CN,0.8220338983050848,0.8113207547169812
FSLY,0.639269406392694,0.635036496350365
FTG.TO,0.8526315789473684,0.9154929577464789
FTPM,0.7410071942446043,0.7424242424242424
GBLX,0.6805896805896806,0.6728232189973615
GDM.V,0.7290322580645161,0.7172413793103448
GEGI,0.642023346303502,0.6348547717842323
GGGRF,0.5,null
GHAV,0.5830618892508144,0.5913978494623656
GIX,0.9016393442622951,0.9
GNGR,0.6811594202898551,0.6373626373626373
GOEV,0.5813953488372093,0.6721311475409836
GPRO,0.7799043062200957,0.7704081632653061
GRLT,0.8089887640449438,0.8011695906432749
GTEH,0.7037037037037037,0.6823821339950372
GWTI,0.5747663551401869,0.5989974937343359
HEME,0.6839378238341969,0.6927374301675978
HMLA,0.5686274509803921,0.5290519877675841
HYBE,0.7213930348258707,0.7083333333333334
IGNT,0.7092198581560284,0.6821705426356589
IHGP,0.49606299212598426,0.5
IHT,0.7994269340974212,0.7914110429447853
ILIM,0.732620320855615,0.7093023255813954
IMTV,0.8227848101265823,0.8099547511312217
JAN,0.6111111111111112,0.594059405940594
JOEY,0.4913294797687861,0.5405405405405406
JPEX,0.7152317880794702,0.7304964539007093
KATX,0.7658862876254181,0.75
KODK,0.69377990430622,0.6923076923076923
KPAY,0.6777041942604857,0.6981132075471698
KRFG,0.7134502923976608,0.6878980891719745
LFMD,0.6604651162790698,0.6823821339950372
LOTZW,0.7215189873417721,0.6153846153846154
LPTH,0.8156028368794326,0.8020304568527918
MCOA,0.7664543524416136,0.7562076749435666
MILE,0.5625,0.4857142857142857
MJNA,0.7967667436489607,0.7853658536585366
MKD,0.8164556962025317,0.8181818181818182
MSTR,0.7461928934010152,0.7417582417582418
MWWC,0.7677419354838709,0.7671232876712328
NAPA,0.75,1
NEXT,0.7357630979498861,0.7268292682926829
NGCAW,null,null
NOVN,0.6704288939051919,0.6642685851318945
NRBO,0.7194570135746606,0.7046004842615012
NSCI.V,0.39690721649484534,0.42779291553133514
NXTD,0.6681614349775785,0.6498800959232613
OBE.TO,0.8133333333333334,0.8321167883211679
OPTI,0.6483516483516484,0.6440281030444965
ORE.V,0.7634961439588689,0.7479452054794521
OSAT,0.7731958762886598,0.7352941176470589
OTRK,0.7598152424942263,0.7574257425742574
OWCP,0.6294642857142857,0.6095238095238096
OXBR,0.6947608200455581,0.691566265060241
PCLI,0.7587939698492462,0.7452574525745257
PDGO,0.7186311787072244,0.7131782945736435
PHBI,0.652605459057072,0.6363636363636364
PHIL,0.7692307692307693,0.76
PHOT,0.7149425287356321,0.7163814180929096
PHRM.CN,0.6571428571428571,0.6576576576576577
PHRM.CN,0.6571428571428571,0.6576576576576577
PHRRF,0.6936936936936937,0.8518518518518519
PPR.TO,0.6699029126213593,0.5844155844155844
PRVB,0.7333333333333333,0.7444717444717445
PSYC,0.7315436241610739,0.7122302158273381
PUBM,0.7373737373737373,0.6521739130434783
PUL.V,0.5300261096605744,0.5549295774647888
QD,0.7212713936430318,0.7069408740359897
QEDN,0.7786259541984732,0.7714285714285715
QNC.V,0.5585585585585585,0.5619047619047619
RAPT,0.6209912536443148,0.6126984126984127
RIBS,0.7479674796747967,0.7685185185185185
SDC,0.7172774869109948,0.7386363636363636
SENS,0.7517899761336515,0.7326478149100257
SGZ.V,0.6802168021680217,0.68
SIRC,0.6504424778761062,0.6359338061465721
SRMX,0.7810650887573964,0.7824773413897281
SRNW,0.7209302325581395,0.7543859649122807
STEM,0.8181818181818182,null
STHC,0.6666666666666666,0.6566265060240963
STJO,0.6438356164383562,0.7209302325581395
SWIS.CN,0.616519174041298,0.6036585365853658
TCHC,0.674074074074074,0.6772486772486772
TMMI,0.6751740139211136,0.6716417910447762
TMXN,0.6876712328767123,0.686046511627907
TRII,0.7142857142857143,0.6793893129770993
