MMM,0.8283828382838284,0.8461538461538461
AXP,0.8429003021148036,0.8317152103559871
AMGN,0.8850574712643678,0.8888888888888888
AAPL,0.883248730964467,0.8753387533875339
BA,0.7340153452685422,0.746031746031746
CAT,0.7150684931506849,0.7076023391812866
CVX,0.8181818181818182,0.810126582278481
CSCO,0.8395061728395061,0.8506493506493507
DOW,0.7514450867052023,0.7621951219512195
GS,0.7771739130434783,0.7681159420289855
HON,0.7966101694915254,0.7864768683274022
IBM,0.8653846153846154,0.8546712802768166
INTC,0.8681318681318682,0.8588235294117647
JNJ,0.8201438848920863,0.8314176245210728
JPM,0.821656050955414,0.8151815181518152
MCD,0.9267399267399268,0.9203187250996016
MRK,0.8703071672354948,0.8582089552238806
MSFT,0.8495297805642633,0.8378378378378378
NKE,0.8203592814371258,0.8164556962025317
PG,0.9357429718875502,0.9282511210762332
CRM,0.8,0.8033707865168539
KO,0.8426966292134831,0.84
HD,0.9050445103857567,0.8964401294498382
TRV,0.8576779026217228,0.8532818532818532
DIS,0.8233438485804416,0.8120805369127517
UNH,0.8186968838526912,0.8134110787172012
VZ,0.9243697478991597,0.9396551724137931
V,0.8633093525179856,0.8473895582329317
WBA,0.7243401759530792,0.7169230769230769
WMT,0.7813765182186235,0.7534246575342466
      }
    }
  ],
  "categories": {}
}
